picks_date,team_1,team_2,match_id,event_id,best_of,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,date,team_1-1,team_2-1,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id-1,match_id-1,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
08-03-2020,JiJieHao,EHOME,2340190,5196,3,Vertigo,Inferno,0.0,Dust2,Overpass,0.0,Mirage,Nuke,08-03-2020,EHOME,JiJieHao,Nuke,14,16,2,2,9,6,5,10,5196,2340190,115,178,2,1,1
08-03-2020,JiJieHao,EHOME,2340190,5196,3,Vertigo,Inferno,0.0,Dust2,Overpass,0.0,Mirage,Nuke,08-03-2020,EHOME,JiJieHao,Train,16,10,1,2,7,4,9,6,5196,2340190,115,178,2,1,1
08-03-2020,Chiefs,ORDER,2340170,5198,3,Vertigo,Inferno,0.0,Overpass,Dust2,0.0,Nuke,Train,08-03-2020,ORDER,Chiefs,Nuke,16,1,1,1,14,1,2,0,5198,2340170,70,82,2,0,1
08-03-2020,Chiefs,ORDER,2340170,5198,3,Vertigo,Inferno,0.0,Overpass,Dust2,0.0,Nuke,Train,08-03-2020,ORDER,Chiefs,Train,16,13,1,2,11,3,5,10,5198,2340170,70,82,2,0,1
08-03-2020,Chiefs,Ground Zero,2340188,5198,3,Train,Dust2,0.0,Overpass,Vertigo,0.0,Mirage,Nuke,08-03-2020,Chiefs,Ground Zero,Mirage,16,7,1,1,10,5,6,2,5198,2340188,82,110,2,1,1
08-03-2020,Chiefs,Ground Zero,2340188,5198,3,Train,Dust2,0.0,Overpass,Vertigo,0.0,Mirage,Nuke,08-03-2020,Chiefs,Ground Zero,Nuke,12,16,2,2,7,6,5,10,5198,2340188,82,110,2,1,1
08-03-2020,SMASH,Movistar Riders,2340162,5135,3,Vertigo,Overpass,0.0,Dust2,Mirage,0.0,Train,Nuke,08-03-2020,SMASH,Movistar Riders,Inferno,12,16,2,2,8,5,4,11,5135,2340162,86,41,1,2,2
08-03-2020,AVANT,Chiefs,2340148,5198,3,Vertigo,Train,0.0,Overpass,Inferno,0.0,Dust2,Nuke,08-03-2020,AVANT,Chiefs,Dust2,11,16,2,1,4,11,7,5,5198,2340148,81,82,0,2,2
08-03-2020,Rooster,Ground Zero,2340149,5198,3,Nuke,Dust2,0.0,Overpass,Train,0.0,Mirage,Inferno,08-03-2020,Rooster,Ground Zero,Mirage,9,16,2,2,3,7,6,9,5198,2340149,119,110,1,2,2
08-03-2020,Rooster,Ground Zero,2340149,5198,3,Nuke,Dust2,0.0,Overpass,Train,0.0,Mirage,Inferno,08-03-2020,Rooster,Ground Zero,Inferno,16,6,1,1,10,5,6,1,5198,2340149,119,110,1,2,2
08-03-2020,Rooster,Ground Zero,2340149,5198,3,Nuke,Dust2,0.0,Overpass,Train,0.0,Mirage,Inferno,08-03-2020,Rooster,Ground Zero,Vertigo,12,16,2,2,3,10,9,6,5198,2340149,119,110,1,2,2
08-03-2020,Orgless,Gen.G,2340176,5178,3,Vertigo,Dust2,0.0,Train,Overpass,0.0,Mirage,Inferno,08-03-2020,Gen.G,Orgless,Mirage,16,7,1,1,11,4,5,3,5178,2340176,17,47,2,0,1
08-03-2020,Orgless,Gen.G,2340176,5178,3,Vertigo,Dust2,0.0,Train,Overpass,0.0,Mirage,Inferno,08-03-2020,Gen.G,Orgless,Inferno,16,7,1,2,7,1,9,6,5178,2340176,17,47,2,0,1
08-03-2020,AVANT,Chiefs,2340148,5198,3,Vertigo,Train,0.0,Overpass,Inferno,0.0,Dust2,Nuke,08-03-2020,AVANT,Chiefs,Nuke,12,16,2,1,5,10,7,6,5198,2340148,81,82,0,2,2
08-03-2020,Mythic,Cloud9,2340177,5178,3,Train,Overpass,0.0,Mirage,Dust2,0.0,Vertigo,Inferno,08-03-2020,Cloud9,Mythic,Vertigo,16,14,1,1,8,7,8,7,5178,2340177,23,60,2,0,1
08-03-2020,Mythic,Cloud9,2340177,5178,3,Train,Overpass,0.0,Mirage,Dust2,0.0,Vertigo,Inferno,08-03-2020,Cloud9,Mythic,Inferno,16,10,1,2,6,5,10,5,5178,2340177,23,60,2,0,1
08-03-2020,Ze Pug Godz,Bad News Bears,2340173,5178,3,Nuke,Train,0.0,Vertigo,Mirage,0.0,Inferno,Dust2,08-03-2020,Bad News Bears,Ze Pug Godz,Inferno,16,13,1,2,7,7,9,6,5178,2340173,37,88,2,0,1
08-03-2020,Ze Pug Godz,Bad News Bears,2340173,5178,3,Nuke,Train,0.0,Vertigo,Mirage,0.0,Inferno,Dust2,08-03-2020,Bad News Bears,Ze Pug Godz,Dust2,16,9,1,2,5,5,11,4,5178,2340173,37,88,2,0,1
08-03-2020,KOVA,OG,2340163,5135,3,Overpass,Train,0.0,Vertigo,Mirage,0.0,Dust2,Inferno,08-03-2020,KOVA,OG,Dust2,4,16,2,2,0,5,4,11,5135,2340163,65,16,0,2,2
08-03-2020,Envy,FURIA,2340172,5178,3,Vertigo,Overpass,0.0,Dust2,Train,0.0,Mirage,Nuke,08-03-2020,FURIA,Envy,Mirage,16,11,1,1,10,5,6,6,5178,2340172,13,49,2,0,1
08-03-2020,Envy,FURIA,2340172,5178,3,Vertigo,Overpass,0.0,Dust2,Train,0.0,Mirage,Nuke,08-03-2020,FURIA,Envy,Nuke,16,7,1,2,4,4,12,3,5178,2340172,13,49,2,0,1
08-03-2020,KOVA,OG,2340163,5135,3,Overpass,Train,0.0,Vertigo,Mirage,0.0,Dust2,Inferno,08-03-2020,KOVA,OG,Inferno,14,16,2,1,9,6,5,10,5135,2340163,65,16,0,2,2
08-03-2020,Movistar Riders,BIG,2340181,5135,3,Dust2,Vertigo,0.0,Train,Nuke,0.0,Overpass,Mirage,08-03-2020,BIG,Movistar Riders,Inferno,4,16,2,2,1,4,3,12,5135,2340181,21,41,1,2,2
08-03-2020,EHOME,TYLOO,2340165,5196,3,Overpass,Vertigo,0.0,Nuke,Train,0.0,Mirage,Dust2,08-03-2020,TYLOO,EHOME,Dust2,16,12,1,1,5,10,11,2,5196,2340165,29,115,2,0,1
08-03-2020,Movistar Riders,BIG,2340181,5135,3,Dust2,Vertigo,0.0,Train,Nuke,0.0,Overpass,Mirage,08-03-2020,BIG,Movistar Riders,Mirage,16,11,1,2,6,6,10,5,5135,2340181,21,41,1,2,2
08-03-2020,EHOME,TYLOO,2340165,5196,3,Overpass,Vertigo,0.0,Nuke,Train,0.0,Mirage,Dust2,08-03-2020,TYLOO,EHOME,Mirage,16,7,1,1,11,4,5,3,5196,2340165,29,115,2,0,1
08-03-2020,Triumph,Mythic,2340185,5178,3,Train,Vertigo,0.0,Nuke,Dust2,0.0,Inferno,Mirage,08-03-2020,Mythic,Triumph,Mirage,16,14,1,2,11,4,5,10,5178,2340185,60,103,1,2,2
08-03-2020,Triumph,Mythic,2340185,5178,3,Train,Vertigo,0.0,Nuke,Dust2,0.0,Inferno,Mirage,08-03-2020,Mythic,Triumph,Overpass,14,16,2,1,5,10,9,6,5178,2340185,60,103,1,2,2
08-03-2020,Orgless,ex-eUnited,2340189,5178,3,Vertigo,Train,0.0,Mirage,Dust2,0.0,Nuke,Overpass,08-03-2020,Orgless,ex-eUnited,Nuke,3,16,2,2,0,4,3,12,5178,2340189,47,73,2,1,1
08-03-2020,Orgless,ex-eUnited,2340189,5178,3,Vertigo,Train,0.0,Mirage,Dust2,0.0,Nuke,Overpass,08-03-2020,Orgless,ex-eUnited,Overpass,16,11,1,1,6,9,10,2,5178,2340189,47,73,2,1,1
08-03-2020,Orgless,ex-eUnited,2340189,5178,3,Vertigo,Train,0.0,Mirage,Dust2,0.0,Nuke,Overpass,08-03-2020,Orgless,ex-eUnited,Inferno,16,12,1,2,7,6,9,6,5178,2340189,47,73,2,1,1
08-03-2020,OG,GODSENT,2340183,5135,3,Vertigo,Inferno,0.0,Mirage,Overpass,0.0,Train,Dust2,08-03-2020,GODSENT,OG,Train,16,3,1,1,12,3,4,0,5135,2340183,18,16,2,1,1
08-03-2020,OG,GODSENT,2340183,5135,3,Vertigo,Inferno,0.0,Mirage,Overpass,0.0,Train,Dust2,08-03-2020,GODSENT,OG,Dust2,20,22,2,2,9,6,6,9,5135,2340183,18,16,2,1,1
08-03-2020,OG,GODSENT,2340183,5135,3,Vertigo,Inferno,0.0,Mirage,Overpass,0.0,Train,Dust2,08-03-2020,GODSENT,OG,Nuke,16,14,1,2,7,8,9,6,5135,2340183,18,16,2,1,1
08-03-2020,Nordavind,Dignitas,2340184,5135,3,Train,Vertigo,0.0,Mirage,Overpass,0.0,Dust2,Nuke,08-03-2020,Dignitas,Nordavind,Dust2,12,16,2,2,6,7,6,9,5135,2340184,44,50,2,1,1
08-03-2020,Nordavind,Dignitas,2340184,5135,3,Train,Vertigo,0.0,Mirage,Overpass,0.0,Dust2,Nuke,08-03-2020,Dignitas,Nordavind,Nuke,16,13,1,2,5,9,11,4,5135,2340184,44,50,2,1,1
08-03-2020,Nordavind,Dignitas,2340184,5135,3,Train,Vertigo,0.0,Mirage,Overpass,0.0,Dust2,Nuke,08-03-2020,Dignitas,Nordavind,Inferno,16,8,1,1,9,6,7,2,5135,2340184,44,50,2,1,1
08-03-2020,Movistar Riders,BIG,2340181,5135,3,Dust2,Vertigo,0.0,Train,Nuke,0.0,Overpass,Mirage,08-03-2020,BIG,Movistar Riders,Overpass,20,22,2,2,7,8,8,7,5135,2340181,21,41,1,2,2
08-03-2020,Triumph,Mythic,2340185,5178,3,Train,Vertigo,0.0,Nuke,Dust2,0.0,Inferno,Mirage,08-03-2020,Mythic,Triumph,Inferno,12,16,2,1,7,8,5,8,5178,2340185,60,103,1,2,2
08-03-2020,LiViD,Chaos,2340179,5178,3,Dust2,Vertigo,0.0,Train,Mirage,0.0,Overpass,Nuke,08-03-2020,LiViD,Chaos,Overpass,8,16,2,2,4,5,4,11,5178,2340179,93,53,0,2,2
08-03-2020,Triumph,Swole Identity,2340174,5178,3,Train,Mirage,0.0,Nuke,Inferno,0.0,Overpass,Vertigo,08-03-2020,Triumph,Swole Identity,Vertigo,16,5,1,1,10,5,6,0,5178,2340174,103,71,2,0,1
08-03-2020,LiViD,Chaos,2340179,5178,3,Dust2,Vertigo,0.0,Train,Mirage,0.0,Overpass,Nuke,08-03-2020,LiViD,Chaos,Nuke,11,16,2,1,5,10,6,6,5178,2340179,93,53,0,2,2
08-03-2020,Apeks,Nordavind,2340171,5135,3,Inferno,Dust2,0.0,Train,Overpass,0.0,Vertigo,Nuke,08-03-2020,Nordavind,Apeks,Nuke,15,19,2,2,10,5,5,10,5135,2340171,50,66,2,1,1
08-03-2020,Apeks,Nordavind,2340171,5135,3,Inferno,Dust2,0.0,Train,Overpass,0.0,Vertigo,Nuke,08-03-2020,Nordavind,Apeks,Vertigo,16,8,1,2,7,2,9,6,5135,2340171,50,66,2,1,1
08-03-2020,Rugratz,ex-eUnited,2340175,5178,3,Dust2,Inferno,0.0,Mirage,Nuke,0.0,Vertigo,Overpass,08-03-2020,Rugratz,ex-eUnited,Overpass,14,16,2,1,6,9,8,7,5178,2340175,102,73,0,2,2
08-03-2020,Rugratz,ex-eUnited,2340175,5178,3,Dust2,Inferno,0.0,Mirage,Nuke,0.0,Vertigo,Overpass,08-03-2020,Rugratz,ex-eUnited,Vertigo,13,16,2,2,6,8,7,8,5178,2340175,102,73,0,2,2
08-03-2020,Apeks,Nordavind,2340171,5135,3,Inferno,Dust2,0.0,Train,Overpass,0.0,Vertigo,Nuke,08-03-2020,Nordavind,Apeks,Mirage,16,13,1,2,10,4,6,9,5135,2340171,50,66,2,1,1
08-03-2020,Triumph,Swole Identity,2340174,5178,3,Train,Mirage,0.0,Nuke,Inferno,0.0,Overpass,Vertigo,08-03-2020,Triumph,Swole Identity,Overpass,16,13,1,2,10,4,6,9,5178,2340174,103,71,2,0,1
08-03-2020,Copenhagen Flames,Heroic,2340182,5135,3,Dust2,Mirage,0.0,Overpass,Vertigo,0.0,Train,Inferno,08-03-2020,Heroic,Copenhagen Flames,Train,13,16,2,1,8,7,5,9,5135,2340182,14,35,0,2,2
08-03-2020,Divine,Yeah,2340178,5178,3,Train,Overpass,0.0,Vertigo,Mirage,0.0,Inferno,Nuke,08-03-2020,Divine,Yeah,Nuke,6,16,2,1,5,10,1,6,5178,2340178,85,77,0,2,2
08-03-2020,Divine,Yeah,2340178,5178,3,Train,Overpass,0.0,Vertigo,Mirage,0.0,Inferno,Nuke,08-03-2020,Divine,Yeah,Inferno,2,16,2,2,1,2,1,14,5178,2340178,85,77,0,2,2
08-03-2020,Copenhagen Flames,Heroic,2340182,5135,3,Dust2,Mirage,0.0,Overpass,Vertigo,0.0,Train,Inferno,08-03-2020,Heroic,Copenhagen Flames,Inferno,14,16,2,2,7,8,7,8,5135,2340182,14,35,0,2,2
07-03-2020,Beyond,Bren,2339936,5197,3,Train,Mirage,0.0,Vertigo,Dust2,0.0,Overpass,Nuke,07-03-2020,Bren,Beyond,Inferno,12,16,2,1,7,8,5,8,5197,2339936,78,136,1,2,2
07-03-2020,Wubbalubbadubdub,R-Stars,2340145,5196,3,Vertigo,Train,0.0,Nuke,Overpass,0.0,Dust2,Mirage,07-03-2020,Wubbalubbadubdub,R-Stars,Dust2,9,16,2,2,2,8,7,8,5196,2340145,191,105,0,2,2
07-03-2020,Wubbalubbadubdub,R-Stars,2340145,5196,3,Vertigo,Train,0.0,Nuke,Overpass,0.0,Dust2,Mirage,07-03-2020,Wubbalubbadubdub,R-Stars,Mirage,7,16,2,1,6,9,1,7,5196,2340145,191,105,0,2,2
07-03-2020,Beyond,Bren,2339936,5197,3,Train,Mirage,0.0,Vertigo,Dust2,0.0,Overpass,Nuke,07-03-2020,Bren,Beyond,Overpass,4,16,2,1,3,12,1,4,5197,2339936,78,136,1,2,2
07-03-2020,Beyond,Bren,2339936,5197,3,Train,Mirage,0.0,Vertigo,Dust2,0.0,Overpass,Nuke,07-03-2020,Bren,Beyond,Nuke,16,11,1,2,6,6,10,5,5197,2339936,78,136,1,2,2
07-03-2020,Skyfire,Chiefs,2340142,5198,3,Dust2,Vertigo,0.0,Overpass,Mirage,0.0,Inferno,Nuke,07-03-2020,Chiefs,Skyfire,Nuke,16,11,1,2,9,3,7,8,5198,2340142,82,122,2,1,1
07-03-2020,Skyfire,Chiefs,2340142,5198,3,Dust2,Vertigo,0.0,Overpass,Mirage,0.0,Inferno,Nuke,07-03-2020,Chiefs,Skyfire,Inferno,2,16,2,1,1,14,1,2,5198,2340142,82,122,2,1,1
07-03-2020,Skyfire,Chiefs,2340142,5198,3,Dust2,Vertigo,0.0,Overpass,Mirage,0.0,Inferno,Nuke,07-03-2020,Chiefs,Skyfire,Train,19,17,1,1,6,9,9,6,5198,2340142,82,122,2,1,1
07-03-2020,HZ,Maple,2339934,5197,3,Overpass,Mirage,0.0,Dust2,Vertigo,0.0,Inferno,Nuke,07-03-2020,Maple,HZ,Inferno,6,16,2,1,5,10,1,6,5197,2339934,63,87,0,2,2
07-03-2020,HZ,Maple,2339934,5197,3,Overpass,Mirage,0.0,Dust2,Vertigo,0.0,Inferno,Nuke,07-03-2020,Maple,HZ,Nuke,23,25,2,2,10,5,5,10,5197,2339934,63,87,0,2,2
07-03-2020,Blank,Bren,2340153,5197,3,Train,Nuke,0.0,Vertigo,Overpass,0.0,Dust2,Inferno,07-03-2020,Blank,Bren,Inferno,11,16,2,1,5,10,6,6,5197,2340153,189,78,0,2,2
07-03-2020,JiJieHao,ViCi,2339933,5196,3,Vertigo,Overpass,0.0,Dust2,Inferno,0.0,Mirage,Nuke,07-03-2020,ViCi,JiJieHao,Nuke,16,13,1,2,7,7,9,6,5196,2339933,40,178,2,1,1
07-03-2020,JiJieHao,ViCi,2339933,5196,3,Vertigo,Overpass,0.0,Dust2,Inferno,0.0,Mirage,Nuke,07-03-2020,ViCi,JiJieHao,Mirage,2,16,2,2,0,3,2,13,5196,2339933,40,178,2,1,1
07-03-2020,JiJieHao,OneThree,2340146,5196,3,Vertigo,Overpass,0.0,Dust2,Inferno,0.0,Mirage,Nuke,07-03-2020,OneThree,JiJieHao,Nuke,16,19,2,2,9,6,6,9,5196,2340146,126,178,1,2,2
07-03-2020,Blank,Bren,2340153,5197,3,Train,Nuke,0.0,Vertigo,Overpass,0.0,Dust2,Inferno,07-03-2020,Blank,Bren,Dust2,2,16,2,2,0,3,2,13,5197,2340153,189,78,0,2,2
07-03-2020,ORDER,Renegades,2340147,5198,3,Overpass,Inferno,0.0,Vertigo,Mirage,0.0,Train,Nuke,07-03-2020,Renegades,ORDER,Dust2,16,7,1,2,7,1,9,6,5198,2340147,24,70,2,1,1
07-03-2020,ORDER,Renegades,2340147,5198,3,Overpass,Inferno,0.0,Vertigo,Mirage,0.0,Train,Nuke,07-03-2020,Renegades,ORDER,Nuke,16,9,1,2,10,0,6,9,5198,2340147,24,70,2,1,1
07-03-2020,ORDER,Renegades,2340147,5198,3,Overpass,Inferno,0.0,Vertigo,Mirage,0.0,Train,Nuke,07-03-2020,Renegades,ORDER,Train,14,16,2,1,7,8,7,8,5198,2340147,24,70,2,1,1
07-03-2020,JiJieHao,OneThree,2340146,5196,3,Vertigo,Overpass,0.0,Dust2,Inferno,0.0,Mirage,Nuke,07-03-2020,OneThree,JiJieHao,Train,11,16,2,2,3,9,8,7,5196,2340146,126,178,1,2,2
07-03-2020,JiJieHao,OneThree,2340146,5196,3,Vertigo,Overpass,0.0,Dust2,Inferno,0.0,Mirage,Nuke,07-03-2020,OneThree,JiJieHao,Mirage,16,14,1,1,8,7,8,7,5196,2340146,126,178,1,2,2
07-03-2020,Paper Rex,Maple,2340151,5197,3,Mirage,Vertigo,0.0,Dust2,Inferno,0.0,Nuke,Overpass,07-03-2020,Maple,Paper Rex,Train,16,12,1,2,5,8,11,4,5197,2340151,63,161,2,1,1
07-03-2020,Paper Rex,Maple,2340151,5197,3,Mirage,Vertigo,0.0,Dust2,Inferno,0.0,Nuke,Overpass,07-03-2020,Maple,Paper Rex,Overpass,16,10,1,2,7,4,9,6,5197,2340151,63,161,2,1,1
07-03-2020,Paper Rex,Maple,2340151,5197,3,Mirage,Vertigo,0.0,Dust2,Inferno,0.0,Nuke,Overpass,07-03-2020,Maple,Paper Rex,Nuke,13,16,2,1,10,5,3,11,5197,2340151,63,161,2,1,1
07-03-2020,Finest,Aequus,2340134,5195,3,Overpass,Train,0.0,Vertigo,Dust2,0.0,Inferno,Mirage,07-03-2020,Aequus,Finest,Mirage,16,10,1,2,7,4,9,6,5195,2340134,151,180,2,0,1
07-03-2020,Finest,Aequus,2340134,5195,3,Overpass,Train,0.0,Vertigo,Dust2,0.0,Inferno,Mirage,07-03-2020,Aequus,Finest,Inferno,19,16,1,1,7,8,8,7,5195,2340134,151,180,2,0,1
07-03-2020,HZ,Lucid Dream,2340150,5197,3,Overpass,Nuke,0.0,Vertigo,Mirage,0.0,Dust2,Train,07-03-2020,HZ,Lucid Dream,Inferno,10,16,2,2,3,8,7,8,5197,2340150,87,138,1,2,2
07-03-2020,AVANT,Renegades,2340139,5198,3,Vertigo,Overpass,0.0,Mirage,Dust2,0.0,Train,Inferno,07-03-2020,Renegades,AVANT,Train,16,19,2,1,8,7,7,8,5198,2340139,24,81,2,1,1
07-03-2020,JiJieHao,ViCi,2339933,5196,3,Vertigo,Overpass,0.0,Dust2,Inferno,0.0,Mirage,Nuke,07-03-2020,ViCi,JiJieHao,Train,16,4,1,2,5,0,11,4,5196,2339933,40,178,2,1,1
07-03-2020,Rooster,Chiefs,2339940,5198,3,Nuke,Dust2,0.0,Overpass,Vertigo,0.0,Mirage,Train,07-03-2020,Chiefs,Rooster,Mirage,16,14,1,1,8,7,8,7,5198,2339940,82,119,1,2,2
07-03-2020,AVANT,Renegades,2340139,5198,3,Vertigo,Overpass,0.0,Mirage,Dust2,0.0,Train,Inferno,07-03-2020,Renegades,AVANT,Inferno,16,12,1,2,6,7,10,5,5198,2340139,24,81,2,1,1
07-03-2020,Rooster,Chiefs,2339940,5198,3,Nuke,Dust2,0.0,Overpass,Vertigo,0.0,Mirage,Train,07-03-2020,Chiefs,Rooster,Inferno,12,16,2,2,6,7,6,9,5198,2339940,82,119,1,2,2
07-03-2020,HZ,Lucid Dream,2340150,5197,3,Overpass,Nuke,0.0,Vertigo,Mirage,0.0,Dust2,Train,07-03-2020,HZ,Lucid Dream,Dust2,14,16,2,2,4,11,10,5,5197,2340150,87,138,1,2,2
07-03-2020,catman,Renegades,2339938,5198,3,Train,Overpass,0.0,Vertigo,Mirage,0.0,Dust2,Inferno,07-03-2020,Renegades,catman,Inferno,16,9,1,2,3,7,13,2,5198,2339938,24,146,2,0,1
07-03-2020,catman,Renegades,2339938,5198,3,Train,Overpass,0.0,Vertigo,Mirage,0.0,Dust2,Inferno,07-03-2020,Renegades,catman,Dust2,16,4,1,1,11,4,5,0,5198,2339938,24,146,2,0,1
07-03-2020,Ground Zero,AVANT,2339939,5198,3,Train,Dust2,0.0,Vertigo,Mirage,0.0,Inferno,Overpass,07-03-2020,AVANT,Ground Zero,Overpass,16,9,1,2,7,3,9,6,5198,2339939,81,110,2,0,1
07-03-2020,Ground Zero,AVANT,2339939,5198,3,Train,Dust2,0.0,Vertigo,Mirage,0.0,Inferno,Overpass,07-03-2020,AVANT,Ground Zero,Inferno,16,11,1,1,8,7,8,4,5198,2339939,81,110,2,0,1
07-03-2020,Skyfire,ORDER,2339941,5198,3,Dust2,Nuke,0.0,Overpass,Train,0.0,Mirage,Vertigo,07-03-2020,ORDER,Skyfire,Vertigo,16,7,1,2,7,1,9,6,5198,2339941,70,122,2,0,1
07-03-2020,Skyfire,ORDER,2339941,5198,3,Dust2,Nuke,0.0,Overpass,Train,0.0,Mirage,Vertigo,07-03-2020,ORDER,Skyfire,Mirage,22,20,1,1,10,5,5,10,5198,2339941,70,122,2,0,1
07-03-2020,Rooster,Chiefs,2339940,5198,3,Nuke,Dust2,0.0,Overpass,Vertigo,0.0,Mirage,Train,07-03-2020,Chiefs,Rooster,Train,9,16,2,2,4,6,5,10,5198,2339940,82,119,1,2,2
07-03-2020,AVANT,Renegades,2340139,5198,3,Vertigo,Overpass,0.0,Mirage,Dust2,0.0,Train,Inferno,07-03-2020,Renegades,AVANT,Nuke,16,6,1,1,11,4,5,2,5198,2340139,24,81,2,1,1
07-03-2020,Supremacy,Infamous,2340138,5244,3,Overpass,Nuke,0.0,Vertigo,Dust2,0.0,Mirage,Train,07-03-2020,Supremacy,Infamous,Train,16,7,1,1,10,5,6,2,5244,2340138,208,210,2,0,1
07-03-2020,Supremacy,Infamous,2340138,5244,3,Overpass,Nuke,0.0,Vertigo,Dust2,0.0,Mirage,Train,07-03-2020,Supremacy,Infamous,Mirage,16,7,1,2,8,0,8,7,5244,2340138,208,210,2,0,1
07-03-2020,catman,Ground Zero,2340140,5198,3,Train,Overpass,0.0,Dust2,Vertigo,0.0,Mirage,Nuke,07-03-2020,Ground Zero,catman,Nuke,16,7,1,2,3,5,13,2,5198,2340140,110,146,2,0,1
07-03-2020,catman,Ground Zero,2340140,5198,3,Train,Overpass,0.0,Dust2,Vertigo,0.0,Mirage,Nuke,07-03-2020,Ground Zero,catman,Mirage,16,12,1,1,5,10,11,2,5198,2340140,110,146,2,0,1
07-03-2020,Wubbalubbadubdub,TYLOO,2339930,5196,3,Vertigo,Overpass,0.0,Nuke,Inferno,0.0,Dust2,Train,07-03-2020,TYLOO,Wubbalubbadubdub,Train,16,5,1,2,5,1,11,4,5196,2339930,29,191,2,0,1
07-03-2020,Wubbalubbadubdub,TYLOO,2339930,5196,3,Vertigo,Overpass,0.0,Nuke,Inferno,0.0,Dust2,Train,07-03-2020,TYLOO,Wubbalubbadubdub,Dust2,16,6,1,1,13,2,3,4,5196,2339930,29,191,2,0,1
07-03-2020,OneThree,EHOME,2339932,5196,3,Vertigo,Overpass,0.0,Mirage,Dust2,0.0,Nuke,Train,07-03-2020,EHOME,OneThree,Train,16,10,1,2,8,3,8,7,5196,2339932,115,126,2,0,1
07-03-2020,OneThree,EHOME,2339932,5196,3,Vertigo,Overpass,0.0,Mirage,Dust2,0.0,Nuke,Train,07-03-2020,EHOME,OneThree,Nuke,16,5,1,1,14,1,2,4,5196,2339932,115,126,2,0,1
07-03-2020,Rooster,ORDER,2340141,5198,3,Vertigo,Dust2,0.0,Overpass,Inferno,0.0,Mirage,Nuke,07-03-2020,Rooster,ORDER,Nuke,8,16,2,1,6,9,2,7,5198,2340141,119,70,0,2,2
07-03-2020,Rooster,ORDER,2340141,5198,3,Vertigo,Dust2,0.0,Overpass,Inferno,0.0,Mirage,Nuke,07-03-2020,Rooster,ORDER,Mirage,8,16,2,2,2,7,6,9,5198,2340141,119,70,0,2,2
07-03-2020,Lucid Dream,Paper Rex,2339935,5197,3,Vertigo,Dust2,0.0,Mirage,Inferno,0.0,Overpass,Nuke,07-03-2020,Paper Rex,Lucid Dream,Nuke,13,16,2,2,6,8,7,8,5197,2339935,161,138,0,2,2
07-03-2020,Lucid Dream,Paper Rex,2339935,5197,3,Vertigo,Dust2,0.0,Mirage,Inferno,0.0,Overpass,Nuke,07-03-2020,Paper Rex,Lucid Dream,Overpass,8,16,2,2,4,5,4,11,5197,2339935,161,138,0,2,2
07-03-2020,HZ,Lucid Dream,2340150,5197,3,Overpass,Nuke,0.0,Vertigo,Mirage,0.0,Dust2,Train,07-03-2020,HZ,Lucid Dream,Train,16,14,1,1,9,6,7,8,5197,2340150,87,138,1,2,2
07-03-2020,GODSENT,Complexity,2340166,5135,3,Mirage,Train,0.0,Vertigo,Nuke,0.0,Inferno,Dust2,07-03-2020,Complexity,GODSENT,Dust2,16,11,1,2,10,2,6,9,5135,2340166,15,18,2,0,1
07-03-2020,EHOME,ViCi,2340144,5196,3,Vertigo,Train,0.0,Dust2,Inferno,0.0,Mirage,Nuke,07-03-2020,EHOME,ViCi,Overpass,8,16,2,1,5,10,3,6,5196,2340144,115,40,1,2,2
07-03-2020,Rugratz,Bad News Bears,2339900,5178,3,Dust2,Overpass,0.0,Vertigo,Train,0.0,Mirage,Inferno,07-03-2020,Bad News Bears,Rugratz,Nuke,16,1,1,1,15,0,1,1,5178,2339900,37,102,2,1,1
07-03-2020,Rugratz,Bad News Bears,2339900,5178,3,Dust2,Overpass,0.0,Vertigo,Train,0.0,Mirage,Inferno,07-03-2020,Bad News Bears,Rugratz,Mirage,10,16,2,1,4,11,6,5,5178,2339900,37,102,2,1,1
07-03-2020,Heretics,Heroic,2340161,5135,3,Train,Nuke,0.0,Mirage,Overpass,0.0,Dust2,Inferno,07-03-2020,Heretics,Heroic,Inferno,16,13,1,1,7,8,9,5,5135,2340161,76,14,2,0,1
07-03-2020,Heretics,Heroic,2340161,5135,3,Train,Nuke,0.0,Mirage,Overpass,0.0,Dust2,Inferno,07-03-2020,Heretics,Heroic,Dust2,16,13,1,2,6,8,10,5,5135,2340161,76,14,2,0,1
07-03-2020,Triumph,FURIA,2339898,5178,3,Train,Mirage,0.0,Dust2,Vertigo,0.0,Overpass,Inferno,07-03-2020,FURIA,Triumph,Inferno,16,11,1,2,8,4,8,7,5178,2339898,13,103,2,0,1
07-03-2020,Triumph,FURIA,2339898,5178,3,Train,Mirage,0.0,Dust2,Vertigo,0.0,Overpass,Inferno,07-03-2020,FURIA,Triumph,Overpass,16,14,1,1,4,11,12,3,5178,2339898,13,103,2,0,1
07-03-2020,Ze Pug Godz,eUnited,2339901,5178,3,Train,Nuke,0.0,Mirage,Dust2,0.0,Inferno,Vertigo,07-03-2020,eUnited,Ze Pug Godz,Overpass,14,16,2,1,12,3,2,13,5178,2339901,73,88,1,2,2
